,time,min,avg,max,norm_factor
1414,1707751336.1588826,0.511,0.58068,0.622,0.51687
1415,1707751814.0510247,0.497,0.57616,0.632,0.51687
1416,1707751969.7158198,0.535,0.625,0.656,0.51687
1417,1707752070.1161838,0.531,0.61264,0.651,0.51687
1418,1707752159.4754848,0.531,0.59937,0.637,0.51687
1419,1707752248.807747,0.502,0.5843,0.632,0.51687
1420,1707752826.5922108,0.487,0.61626,0.646,0.50393
1421,1707752938.0505445,0.521,0.61656,0.651,0.49687000000000003
1422,1707753038.4679255,0.502,0.58098,0.627,0.49687000000000003
1423,1707753116.756782,0.516,0.60058,0.642,0.49687000000000003
1424,1707753517.1696763,0.492,0.57676,0.627,0.49687000000000003
1425,1707753617.5417442,0.492,0.58189,0.632,0.49687000000000003
1426,1707753773.244651,0.482,0.56591,0.622,0.49760000000000004
1427,1707753951.024117,0.502,0.61294,0.646,0.49687000000000003
1428,1707754062.506453,0.511,0.59093,0.632,0.49687000000000003
1429,1707754473.9739077,0.502,0.57616,0.617,0.49687000000000003
1430,1707754574.3795657,0.507,0.57947,0.622,0.49687000000000003
1431,1707754674.7889946,0.507,0.61415,0.651,0.49687000000000003
1432,1707754786.2383618,0.492,0.57978,0.627,0.49687000000000003
1433,1707754941.934799,0.487,0.61355,0.646,0.49687000000000003
1434,1707755353.400075,0.502,0.60118,0.642,0.49687000000000003
1435,1707755442.7291756,0.497,0.57525,0.613,0.49687000000000003
1436,1707755554.1617963,0.482,0.56741,0.617,0.49687000000000003
1437,1707755743.1106353,0.492,0.61445,0.646,0.49687000000000003
1438,1707755854.5500598,0.516,0.61174,0.642,0.49687000000000003
1439,1707756243.9135158,0.526,0.59515,0.627,0.49687000000000003
1440,1707756333.2496831,0.497,0.58219,0.617,0.49687000000000003
1441,1707756466.8276968,0.507,0.61807,0.651,0.49687000000000003
1442,1707756578.3047101,0.497,0.61294,0.642,0.49687000000000003
1443,1707756689.7542334,0.502,0.58882,0.627,0.49687000000000003
1444,1707757090.1519008,0.516,0.60179,0.637,0.49687000000000003
1445,1707757279.0541623,0.502,0.5846,0.627,0.50876
1446,1707757478.969262,0.516,0.61686,0.646,0.50031
1447,1707757579.3722048,0.531,0.59696,0.646,0.49687000000000003
1448,1707757646.608804,0.449,0.56953,0.627,0.49687000000000003
1449,1707758124.396716,0.535,0.60872,0.646,0.50182
1450,1707758202.6836717,0.511,0.5837,0.622,0.49687000000000003
1451,1707758413.6296732,0.521,0.58822,0.637,0.50243
1452,1707758624.6202288,0.516,0.57164,0.613,0.50966
1453,1707758802.400671,0.54,0.60932,0.646,0.4982
1454,1707759169.6336715,0.511,0.58098,0.632,0.49687000000000003
1455,1707759380.6464016,0.511,0.57736,0.613,0.49687000000000003
1456,1707759580.559591,0.482,0.55204,0.598,0.49687000000000003
1457,1707759791.5413492,0.458,0.56922,0.622,0.49687000000000003
1458,1707759980.3785481,0.526,0.60269,0.642,0.49881
1459,1707760502.3881056,0.468,0.56832,0.617,0.49941
1460,1707760680.137058,0.502,0.58279,0.627,0.49687000000000003
1461,1707760802.6571145,0.521,0.59425,0.627,0.49687000000000003
1462,1707760991.5360174,0.492,0.57616,0.622,0.49687000000000003
1463,1707761204.3015814,0.478,0.57194,0.627,0.49687000000000003
1464,1707761716.7977655,0.458,0.57827,0.632,0.49687000000000003
1465,1707761851.6742923,0.468,0.57495,0.627,0.49687000000000003
1466,1707762031.043227,0.458,0.57616,0.632,0.49687000000000003
1467,1707762221.8660052,0.473,0.57797,0.627,0.49687000000000003
1468,1707762434.5365396,0.458,0.584,0.637,0.49687000000000003
1469,1707762847.122932,0.463,0.57676,0.627,0.49687000000000003
1470,1707762981.9152803,0.449,0.57887,0.632,0.49687000000000003
1471,1707763194.7802606,0.463,0.57676,0.632,0.49687000000000003
1472,1707763385.219967,0.473,0.57616,0.622,0.49687000000000003
1473,1707763598.2338936,0.468,0.57947,0.632,0.49687000000000003
1474,1707764123.1390667,0.492,0.5837,0.622,0.49687000000000003
1475,1707764302.5538828,0.473,0.5837,0.632,0.49687000000000003
1476,1707764548.9273787,0.473,0.57676,0.622,0.49687000000000003
1477,1707764683.8209097,0.478,0.5843,0.632,0.49687000000000003
1478,1707764796.4418888,0.473,0.57586,0.622,0.49687000000000003
1479,1707765197.8012867,0.478,0.57887,0.627,0.49687000000000003
